seat_height,seat_width,seat_depth,leg_count,leg_thickness,has_backrest,backrest_height,style_variant,label
0.49215216200822426,-1.6522359727848674,-0.7756976436356647,-1.2320627352150302,-1.2556053360475525,-1.0002667022317053,-0.9433660118113022,1.2154478386788359,2
0.8437616846451641,0.15429882147386298,0.31628669160956024,-1.2320627352150302,-1.636472652868133,-1.0002667022317053,-0.9433660118113022,-1.233406100902432,2
0.0265221820465485,-1.6469408399035428,-1.0394371515935716,1.2198034045163735,0.6941389863509526,0.9997333688794092,0.49590158647614174,1.2154478386788359,1
-0.7624197676221839,1.2789094849512093,0.8989130903452143,-1.2320627352150302,0.6830830820765788,0.9997333688794092,0.5890787872086417,-1.233406100902432,1
1.5958230007010987,-0.5705011655765482,-1.406676797456042,-1.2320627352150302,-0.4940094095923299,0.9997333688794092,1.1177545207963653,-1.233406100902432,2
0.8057811332307402,0.1225726167306821,1.6407473729588518,-0.006129665349328378,-1.4664023740605443,0.9997333688794092,1.483901826847781,1.2154478386788359,2
1.346596122496361,-0.4835673749730747,-1.062106900503519,-1.2320627352150302,-1.5808485997471187,-1.0002667022317053,-0.9433660118113022,-0.00897913111179808,2
1.6930962637373497,1.2303656730916859,1.2716374990077093,-0.006129665349328378,-0.7751489550924909,0.9997333688794092,0.40214711738002645,-0.00897913111179808,2
-1.0009579870727072,-0.8121916351872441,1.514536030161259,1.2198034045163735,-1.4920768734607595,-1.0002667022317053,-0.9433660118113022,1.2154478386788359,3
0.8036800090190913,-1.171777215091274,-0.4142238074778754,1.2198034045163735,0.6484552805885951,-1.0002667022317053,-0.9433660118113022,1.2154478386788359,2
-0.6023422897746908,0.9283107736856597,-1.5340883193544046,-1.2320627352150302,1.0541136345508881,0.9997333688794092,0.5726428372200295,-1.233406100902432,1
1.4427438836714614,0.23002946652665934,0.7573605367089775,-1.2320627352150302,0.5348854580601193,0.9997333688794092,1.5735871896272864,1.2154478386788359,2
-0.13498411925631423,-0.8194741290034904,-0.8740112755644401,1.2198034045163735,0.13069332172792084,0.9997333688794092,1.5949054534617837,-0.00897913111179808,1
-0.47136268300806405,1.7233793121743364,-1.2488799726856903,-0.006129665349328378,-1.4243760018996312,-1.0002667022317053,-0.9433660118113022,-1.233406100902432,0
-1.1977578441395924,-1.1836522400987979,0.6277850018302082,1.2198034045163735,-1.5194072531942813,0.9997333688794092,1.105038575162696,-0.00897913111179808,1
0.10903732044990867,1.6322554234926276,1.2518930723285726,-1.2320627352150302,0.6211119042836692,-1.0002667022317053,-0.9433660118113022,1.2154478386788359,0
1.3442924910679517,0.8677784592130657,0.932806165599429,-0.006129665349328378,-1.352733006150821,0.9997333688794092,0.39485212544202536,-1.233406100902432,2
1.5840247267221819,1.3016584112874414,-0.8159907432285426,1.2198034045163735,0.9045872106536295,-1.0002667022317053,-0.9433660118113022,1.2154478386788359,2
-0.692077393332615,0.4791935999806079,0.38024774388495763,-1.2320627352150302,-0.4421776657785648,-1.0002667022317053,-0.9433660118113022,1.2154478386788359,0
1.5829266349276234,1.4633755557349837,1.4516709169403514,1.2198034045163735,-0.6148676206146645,-1.0002667022317053,-0.9433660118113022,-1.233406100902432,2
1.4981815739552728,1.31161858763373,1.151113579481521,-0.006129665349328378,-0.9088413791764625,-1.0002667022317053,-0.9433660118113022,1.2154478386788359,2
1.5601774531926416,-1.4417008996874663,-0.04544996355384973,-1.2320627352150302,1.6543165719070823,-1.0002667022317053,-0.9433660118113022,-1.233406100902432,2
0.5627374414432729,1.5481364531021546,-1.1561276180922662,1.2198034045163735,1.2879885349398477,0.9997333688794092,1.7028618409877552,1.2154478386788359,2
0.8944585944467962,0.6559676272278688,0.7401730244152503,-0.006129665349328378,1.7138891349288345,0.9997333688794092,0.8490383658978617,1.2154478386788359,2
-0.16056521361150747,-0.8784051941969132,-1.506091667020444,-1.2320627352150302,0.3019035232516153,-1.0002667022317053,-0.9433660118113022,1.2154478386788359,0
-0.9637609587387451,-1.4925977331134617,0.4568608391619452,-1.2320627352150302,-1.5059668886603965,-1.0002667022317053,-0.9433660118113022,-0.00897913111179808,3
-1.4824879404569444,-0.9127787215707545,0.5879655513342594,-1.2320627352150302,0.13158402534134328,0.9997333688794092,0.5324980762323788,-0.00897913111179808,1
1.075859493486449,-1.0780147413560452,-1.392190408248134,-0.006129665349328378,-0.5102581645976955,0.9997333688794092,0.8959664176125998,1.2154478386788359,2
-1.54043893662929,0.5295544932068716,0.5090495673871556,-1.2320627352150302,-0.3425453439020856,0.9997333688794092,1.4371561858854511,-1.233406100902432,1
-0.8649925668839913,-1.0787125796529247,-0.17483116229175016,-0.006129665349328378,-1.1030716084441754,0.9997333688794092,0.5435455210582494,-1.233406100902432,1
-0.18958348169094416,1.2513050093027327,0.17724684793554035,-1.2320627352150302,0.523454059025972,-1.0002667022317053,-0.9433660118113022,-1.233406100902432,0
1.4886946193060813,1.2073759232028132,-1.1520286453609048,-0.006129665349328378,-0.0692793706643689,0.9997333688794092,1.6024010409173337,-1.233406100902432,2
-0.41240273736587657,1.6816597605414698,-0.809711507726616,-0.006129665349328378,-0.749898087718702,0.9997333688794092,0.3893992604131362,-0.00897913111179808,0
-0.9725007076985556,-1.5360283608988792,0.8190550125979734,-1.2320627352150302,0.8560450280211325,-1.0002667022317053,-0.9433660118113022,-1.233406100902432,3
0.3002718312587132,0.0066942229281116055,1.2239938224840272,-1.2320627352150302,-1.542480314173927,-1.0002667022317053,-0.9433660118113022,-1.233406100902432,0
-1.4906009215973886,-1.503124791555035,1.255491328635816,-0.006129665349328378,-1.323807405430833,-1.0002667022317053,-0.9433660118113022,1.2154478386788359,3
0.3361880369603185,0.4112588400089428,-0.2765607045126266,1.2198034045163735,0.22179559197574975,0.9997333688794092,1.6547460679875192,-1.233406100902432,1
